GeneID,Gene_symbol
Mycth_2302653,IMP4
Mycth_2302657,
Mycth_2302660,BAT1
Mycth_2302666,ECT1
Mycth_2302672,
Mycth_2302675,ERV41
Mycth_2302688,
Mycth_2302690,YLR253W
Mycth_2302694,YFH7
Mycth_2302697,
Mycth_2302698,UPS2
Mycth_2302700,MAP2
Mycth_2302705,POR1
Mycth_2302711,ASN2
Mycth_2302719,UBC9
Mycth_2302721,PEX19
Mycth_2302725,
Mycth_2302726,FMT1
Mycth_2302731,STF2
Mycth_2302736,DRE2
Mycth_2302738,KEX1
Mycth_2302739,URA1
Mycth_2302745,
Mycth_2302748,VBA1
Mycth_2302752,URA4
Mycth_2302755,SPC98
Mycth_2302759,HFI1
Mycth_2302763,SWE1
Mycth_2302765,
Mycth_2302767,
Mycth_2302768,MHP1
Mycth_2302773,
Mycth_2302775,MCM2
Mycth_2302776,
Mycth_2302779,ATG2
Mycth_2302780,FMS1
Mycth_2302782,CYB5
Mycth_2302784,
Mycth_2302789,
Mycth_2302790,UBP3
Mycth_2302792,REX3
Mycth_2302794,PHB1
Mycth_2302797,QCR8
Mycth_2302800,NEM1
Mycth_2302804,
Mycth_2302808,GCD7
Mycth_2302809,
Mycth_2302811,FOX2
Mycth_2302812,YNL260C
Mycth_2302815,
Mycth_2302818,
Mycth_2302824,ANP1
Mycth_2302825,MAG1
Mycth_2302831,PRP2
Mycth_2302839,
Mycth_2302851,
Mycth_2302852,SCJ1
Mycth_2302854,
Mycth_2302856,
Mycth_2302858,
Mycth_2302859,YPL088W
Mycth_2302868,VAC7
Mycth_2302869,
Mycth_2302870,
Mycth_2302880,
Mycth_2302881,DIM1
Mycth_2302894,
Mycth_2302897,UTP15
Mycth_2302899,SLT2
Mycth_2302901,LTP1
Mycth_2302907,SCL1
Mycth_2302915,
Mycth_2302919,
Mycth_2302923,
Mycth_2302925,
Mycth_2302926,
Mycth_2302928,YBR096W
Mycth_2302930,
Mycth_2302932,
Mycth_2302935,YCK2
Mycth_2302937,
Mycth_2302938,
Mycth_2302939,
Mycth_2302941,ARR2
Mycth_2302949,STL1
Mycth_2302953,
Mycth_2302957,
Mycth_2302958,HXT15
Mycth_2302962,
Mycth_2302964,MBP1
Mycth_2302967,
Mycth_2302969,
Mycth_2302975,YPL088W
Mycth_2302978,
Mycth_2302980,
Mycth_2302986,
Mycth_2302989,
Mycth_2302990,
Mycth_2302991,
Mycth_2302997,RAD53
Mycth_2303000,TDA6
Mycth_2303001,
Mycth_2303002,HIS7
Mycth_2303011,PRB1
Mycth_2303014,
Mycth_2303015,
Mycth_2303016,PMI40
Mycth_2303019,ARF3
Mycth_2303023,SSN3
Mycth_2303024,ARP2
Mycth_2303031,RPA43
Mycth_2303033,
Mycth_2303034,
Mycth_2303035,CPR1
Mycth_2303040,RPS24B
Mycth_2303043,RIB1
Mycth_2303045,
Mycth_2303046,
Mycth_2303048,
Mycth_2303056,
Mycth_2303057,CEM1
Mycth_2303060,
Mycth_2303063,
Mycth_2303064,
Mycth_2303065,IMA5
Mycth_2303067,YPR196W
Mycth_2303068,
Mycth_2303088,CCP1
Mycth_2303089,IMA5
Mycth_2303090,MAL31
Mycth_2303093,
Mycth_2303108,
Mycth_2303110,
Mycth_2303111,YOR378W
Mycth_2303112,
Mycth_2303121,PCL7
Mycth_2303122,ALY1
Mycth_2303125,YPR127W
Mycth_2303128,
Mycth_2303133,DCN1
Mycth_2303134,MVP1
Mycth_2303153,MRPL10
Mycth_2303155,
Mycth_2303157,GTT1
Mycth_2303158,
Mycth_2303159,
Mycth_2303163,
Mycth_2303165,
Mycth_2303166,
Mycth_2303167,
Mycth_2303170,
Mycth_2303173,
Mycth_2303174,
Mycth_2303176,
Mycth_2303180,COX4
Mycth_2303183,
Mycth_2303184,AKR2
Mycth_2303193,
Mycth_2303205,KTR5
Mycth_2303206,
Mycth_2303213,
Mycth_2303215,
Mycth_2303233,THI73
Mycth_2303238,VBA5
Mycth_2303243,
Mycth_2303246,
Mycth_2303248,
Mycth_2303249,BNA2
Mycth_2303251,BNA5
Mycth_2303253,
Mycth_2303256,
Mycth_2303257,
Mycth_2303271,
Mycth_2303274,
Mycth_2303275,
Mycth_2303278,
Mycth_2303280,
Mycth_2303296,RRB1
Mycth_2303298,
Mycth_2303301,
Mycth_2303304,
Mycth_2303305,
Mycth_2303310,
Mycth_2303313,TRX2
Mycth_2303316,YMR102C
Mycth_2303320,BCS1
Mycth_2303321,
Mycth_2303328,
Mycth_2303335,
Mycth_2303340,ZRT2
Mycth_2303344,
Mycth_2303348,ZRT2
Mycth_2303349,MDM10
Mycth_2303353,
Mycth_2303359,
Mycth_2303360,FAD1
Mycth_2303362,RAD5
Mycth_2303364,
Mycth_2303368,TUF1
Mycth_2303370,LSM3
Mycth_2303374,
Mycth_2303375,CDA1
Mycth_2303376,
Mycth_2303378,
Mycth_2303382,RSF2
Mycth_2303385,
Mycth_2303391,
Mycth_2303395,
Mycth_2303398,
Mycth_2303400,
Mycth_2303407,BAR1
Mycth_2303408,
Mycth_2303413,RPS19A
Mycth_2303416,
Mycth_2303418,ISA2
Mycth_2303426,RPS14A
Mycth_2303429,NIP1
Mycth_2303431,PRP8
Mycth_2303434,
Mycth_2303435,RAD26
Mycth_2303438,
Mycth_2303440,
Mycth_2303448,
Mycth_2303449,DBP2
Mycth_2303459,THI20
Mycth_2303473,
Mycth_2303475,
Mycth_2303480,
Mycth_2303482,
Mycth_2303486,
Mycth_2303488,
Mycth_2303490,EAF1
Mycth_2303493,MAK11
Mycth_2303494,
Mycth_2303495,GUK1
Mycth_2303498,NAM7
Mycth_2303499,TIF4632
Mycth_2303507,
Mycth_2303508,
Mycth_2303512,
Mycth_2303514,YAK1
Mycth_2303522,PUB1
Mycth_2303524,
Mycth_2303528,
Mycth_2303529,
Mycth_2303532,
Mycth_2303534,OAC1
Mycth_2303536,
Mycth_2303545,YLR326W
Mycth_2303547,DCP2
Mycth_2303549,MRN1
Mycth_2303558,
Mycth_2303559,CDC28
Mycth_2303561,CRN1
Mycth_2303565,GPI10
Mycth_2303566,CAR2
Mycth_2303567,ATG1
Mycth_2303570,TNA1
Mycth_2303573,SAC7
Mycth_2303577,
Mycth_2303579,TIM9
Mycth_2303581,NUP188
Mycth_2303583,TRP3
Mycth_2303587,
Mycth_2303590,
Mycth_2303593,PTM1
Mycth_2303595,CPR3
Mycth_2303596,
Mycth_2303597,SEC63
Mycth_2303602,CMD1
Mycth_2303605,AFI1
Mycth_2303613,"ADE5,7"
Mycth_2303614,SLC1
Mycth_2303617,YKL047W
Mycth_2303618,
Mycth_2303620,TUP1
Mycth_2303639,LAS21
Mycth_2303648,NOP4
Mycth_2303653,
Mycth_2303656,
Mycth_2303657,PCS60
Mycth_2303662,POB3
Mycth_2303666,LOS1
Mycth_2303668,APE4
Mycth_2303669,
Mycth_2303672,
Mycth_2303678,
Mycth_2303682,GEF1
Mycth_2303685,MMT2
Mycth_2303691,
Mycth_2303692,
Mycth_2303693,
Mycth_2303695,
Mycth_2303701,PRO3
Mycth_2303702,
Mycth_2303707,
Mycth_2303709,
Mycth_2303718,
Mycth_2303722,CHA4
Mycth_2303724,KRI1
Mycth_2303725,VPS21
Mycth_2303730,
Mycth_2303731,
Mycth_2303733,
Mycth_2303736,IBA57
Mycth_2303738,
Mycth_2303748,SAC6
Mycth_2303750,
Mycth_2303752,ATG15
Mycth_2303754,
Mycth_2303755,EHD3
Mycth_2303763,PAF1
Mycth_2303766,RPS22A
Mycth_2303773,
Mycth_2303774,
Mycth_2303780,
Mycth_2303781,GEF1
Mycth_2303791,FDH1
Mycth_2303798,
Mycth_2303799,
Mycth_2303801,CDC42
Mycth_2303804,DED81
Mycth_2303808,MRN1
Mycth_2303810,MTW1
Mycth_2303811,
Mycth_2303813,YGR012W
Mycth_2303816,
Mycth_2303817,IMG1
Mycth_2303819,TRK2
Mycth_2303821,SSL2
Mycth_2303826,DLD2
Mycth_2303828,
Mycth_2303831,CDC9
Mycth_2303832,PDA1
Mycth_2303838,CDC4
Mycth_2303843,ATX2
Mycth_2303849,
Mycth_2303853,MDN1
Mycth_2303859,RPA49
Mycth_2303861,CMK2
Mycth_2303862,
Mycth_2303864,
Mycth_2303867,SWC5
Mycth_2303871,
Mycth_2303876,ZRT3
Mycth_2303878,ARE2
Mycth_2303882,STE14
Mycth_2303885,YPR153W
Mycth_2303887,
Mycth_2303896,
Mycth_2303901,NTO1
Mycth_2303903,CYR1
Mycth_2303908,
Mycth_2303910,PDX1
Mycth_2303918,ASG1
Mycth_2303921,
Mycth_2303924,OPT1
Mycth_2303929,CEM1
Mycth_2303933,DFR1
Mycth_2303934,
Mycth_2303936,
Mycth_2303937,
Mycth_2303939,
Mycth_2303940,
Mycth_2303945,DUS1
Mycth_2303946,BNI4
Mycth_2303950,CWC22
Mycth_2303954,
Mycth_2303957,
Mycth_2303964,
Mycth_2303965,PAM18
Mycth_2303980,
Mycth_2303986,TOP3
Mycth_2303987,STB3
Mycth_2303995,
Mycth_2303996,
Mycth_2304000,SEA4
Mycth_2304003,EFG1
Mycth_2304004,
Mycth_2304008,TPT1
Mycth_2304011,
Mycth_2304014,MSG5
Mycth_2304021,PBP2
Mycth_2304022,GRR1
Mycth_2304023,
Mycth_2304027,PSK1
Mycth_2304032,RIM1
Mycth_2304034,MTO1
Mycth_2304036,CRD1
Mycth_2304038,
Mycth_2304039,
Mycth_2304041,
Mycth_2304045,HRT1
Mycth_2304051,ALR2
Mycth_2304053,TIM8
Mycth_2304055,RPL25
Mycth_2304056,YBR141C
Mycth_2304063,KSP1
Mycth_2304071,MRH4
Mycth_2304073,
Mycth_2304075,TPK2
Mycth_2304079,UIP5
Mycth_2304085,ARP8
Mycth_2304087,
Mycth_2304098,
Mycth_2304102,LEU2
Mycth_2304104,
Mycth_2304106,
Mycth_2304108,
Mycth_2304109,
Mycth_2304111,TFC7
Mycth_2304112,
Mycth_2304113,GYP1
Mycth_2304115,
Mycth_2304118,DER1
Mycth_2304122,ADI1
Mycth_2304124,YMR226C
Mycth_2304127,VRG4
Mycth_2304130,
Mycth_2304133,ALE1
Mycth_2304135,
Mycth_2304137,MMM1
Mycth_2304140,VPS45
Mycth_2304142,GSH2
Mycth_2304143,RAD54
Mycth_2304147,HEM1
Mycth_2304154,
Mycth_2304164,ADE13
Mycth_2304176,THI6
Mycth_2304177,
Mycth_2304184,IAH1
Mycth_2304187,
Mycth_2304190,RSE1
Mycth_2304195,MSS51
Mycth_2304197,
Mycth_2304200,
Mycth_2304202,
Mycth_2304203,RBG1
Mycth_2304213,
Mycth_2304224,
Mycth_2304227,TGL5
Mycth_2304231,
Mycth_2304236,
Mycth_2304239,CDA1
Mycth_2304243,
Mycth_2304244,ALD4
Mycth_2304247,
Mycth_2304250,
Mycth_2304255,
Mycth_2304256,
Mycth_2304257,AVO1
Mycth_2304258,
Mycth_2304259,
Mycth_2304264,UBP15
Mycth_2304268,NDE1
Mycth_2304273,HIS6
Mycth_2304280,NOC3
Mycth_2304281,UTP10
Mycth_2304287,
Mycth_2304288,
Mycth_2304289,
Mycth_2304292,DRS2
Mycth_2304300,ITC1
Mycth_2304301,ALG8
Mycth_2304302,EMP47
Mycth_2304303,YFR006W
Mycth_2304309,ASG1
Mycth_2304313,RPN7
Mycth_2304323,GTT1
Mycth_2304324,YJR098C
Mycth_2304326,
Mycth_2304336,
Mycth_2304338,
Mycth_2304387,CAB5
Mycth_2304388,TIF5
Mycth_2304390,
Mycth_2304395,
Mycth_2304400,YAF9
Mycth_2304403,MDM34
Mycth_2304406,FUN26
Mycth_2304410,YNR021W
Mycth_2304414,ECM15
Mycth_2304416,
Mycth_2304419,
Mycth_2304420,
Mycth_2304423,TNA1
Mycth_2304424,
Mycth_2304427,YEL020C
Mycth_2304429,RRP45
Mycth_2304441,RPL29
Mycth_2304442,ANT1
Mycth_2304446,
Mycth_2304452,ADH2
Mycth_2304457,SEN15
Mycth_2304458,LAG1
Mycth_2304462,
Mycth_2304464,CDC48
Mycth_2304475,FKH1
Mycth_2304479,CLU1
Mycth_2304481,
Mycth_2304487,MOH1
Mycth_2304489,
Mycth_2304491,
Mycth_2304495,DIB1
Mycth_2304497,
Mycth_2304498,RIM21
Mycth_2304508,
Mycth_2304509,NHX1
Mycth_2304512,NDE1
Mycth_2304515,DML1
Mycth_2304517,PAP1
Mycth_2304519,
Mycth_2304523,PHS1
Mycth_2304524,
Mycth_2304525,FRS2
Mycth_2304529,FRS2
Mycth_2304539,SMP3
Mycth_2304541,PET100
Mycth_2304543,YGR021W
Mycth_2304545,
Mycth_2304547,LDH1
Mycth_2304548,
Mycth_2304549,PHO8
Mycth_2304552,TYR1
Mycth_2304554,ATS1
Mycth_2304561,BNA5
Mycth_2304566,GDH2
Mycth_2304568,RPL32
Mycth_2304570,YDJ1
Mycth_2304574,
Mycth_2304576,
Mycth_2304585,RIA1
Mycth_2304586,
Mycth_2304589,
Mycth_2304592,EDC3
Mycth_2304593,
Mycth_2304594,MES1
Mycth_2304596,YOR390W
Mycth_2304598,FUR1
Mycth_2304601,DNL4
Mycth_2304603,
Mycth_2304605,DOT1
Mycth_2304608,
Mycth_2304613,VPS16
Mycth_2304617,MAS2
Mycth_2304619,YML020W
Mycth_2304622,RRP5
Mycth_2304623,
Mycth_2304624,ASE1
Mycth_2304626,TAX4
Mycth_2304628,
Mycth_2304629,
Mycth_2304632,
Mycth_2304645,NHA1
Mycth_2304647,
Mycth_2304655,PTC1
Mycth_2304659,DID4
Mycth_2304663,FZO1
Mycth_2304670,STE4
Mycth_2304672,
Mycth_2304673,
Mycth_2304677,YRB1
Mycth_2304681,TAF14
Mycth_2304686,ARO80
Mycth_2304698,STE50
Mycth_2304699,
Mycth_2304703,SDO1
Mycth_2304704,PRC1
Mycth_2304708,PDE2
Mycth_2304715,UBP12
Mycth_2304722,STE23
Mycth_2304725,
Mycth_2304728,
Mycth_2304734,
Mycth_2304739,SEE1
Mycth_2304750,
Mycth_2304758,RET2
Mycth_2304760,
Mycth_2304763,SIP3
Mycth_2304768,ADE12
Mycth_2304780,PIB2
Mycth_2304786,
Mycth_2304788,
Mycth_2304795,
Mycth_2304797,MOT1
Mycth_2304799,SMC3
Mycth_2304802,CDC37
Mycth_2304806,
Mycth_2304808,RMD1
Mycth_2304811,
Mycth_2304814,CCT8
Mycth_2304820,
Mycth_2304823,ARN1
Mycth_2304826,
Mycth_2304829,RPL43A
Mycth_2304831,
Mycth_2304836,MRPL17
Mycth_2304838,
Mycth_2304840,
Mycth_2304842,
Mycth_2304845,YHR131C
Mycth_2304848,BRE5
Mycth_2304851,TAZ1
Mycth_2304854,
Mycth_2304856,SGF73
Mycth_2304857,PHO85
Mycth_2304858,YFR018C
Mycth_2304860,
Mycth_2304865,
Mycth_2304873,
Mycth_2304875,YIL096C
Mycth_2304877,
Mycth_2304880,AOS1
Mycth_2304881,
Mycth_2304883,TIF6
Mycth_2304884,
Mycth_2304886,
Mycth_2304889,POP2
Mycth_2304892,FYV10
Mycth_2304897,CBF1
Mycth_2304900,UGA1
Mycth_2304904,SET2
Mycth_2304906,
Mycth_2304910,
Mycth_2304915,BRE1
Mycth_2304920,
Mycth_2304921,STE6
Mycth_2304925,MRT4
Mycth_2304928,SNP1
Mycth_2304929,MRPL51
Mycth_2304931,TPI1
Mycth_2304934,
Mycth_2304940,CDC53
Mycth_2304941,RTC2
Mycth_2304944,ECI1
Mycth_2304947,NPY1
Mycth_2304956,
Mycth_2304958,
Mycth_2304963,
Mycth_2304973,ATG26
Mycth_2304975,
Mycth_2304976,
Mycth_2304978,
Mycth_2304982,STB4
Mycth_2304984,SCP1
Mycth_2304985,
Mycth_2304987,
Mycth_2304989,
Mycth_2304990,MIP1
Mycth_2304992,
Mycth_2304994,NUP192
Mycth_2304997,TEL1
Mycth_2304999,SNF5
Mycth_2305001,ARX1
Mycth_2305005,RCO1
Mycth_2305009,JSN1
Mycth_2305012,CLA4
Mycth_2305019,RPF1
Mycth_2305021,GAL10
Mycth_2305024,
Mycth_2305025,PEP3
Mycth_2305028,YPS3
Mycth_2305032,PUF3
Mycth_2305041,GPI13
Mycth_2305043,MET6
Mycth_2305048,PAN1
Mycth_2305050,HCM1
Mycth_2305051,
Mycth_2305054,PEX3
Mycth_2305058,TOS3
Mycth_2305067,SAT4
Mycth_2305076,
Mycth_2305078,BUD31
Mycth_2305080,
Mycth_2305083,EBS1
Mycth_2305086,ADO1
Mycth_2305096,
Mycth_2305097,
Mycth_2305104,PHA2
Mycth_2305106,
Mycth_2305107,STE11
Mycth_2305109,
Mycth_2305112,SAS10
Mycth_2305118,GPA2
Mycth_2305121,YPL199C
Mycth_2305125,
Mycth_2305128,YCL057C-A
Mycth_2305132,CDC123
Mycth_2305133,
Mycth_2305137,CDC25
Mycth_2305142,YGR067C
Mycth_2305145,PDS5
Mycth_2305146,PDS5
Mycth_2305147,
Mycth_2305148,CEG1
Mycth_2305149,ATG20
Mycth_2305156,
Mycth_2305158,CTR9
Mycth_2305160,
Mycth_2305170,
Mycth_2305172,
Mycth_2305173,
Mycth_2305186,
Mycth_2305189,CBR1
Mycth_2305190,YPL067C
Mycth_2305193,CDC27
Mycth_2305195,TRS20
Mycth_2305200,
Mycth_2305202,
Mycth_2305205,PIK1
Mycth_2305210,
Mycth_2305213,BUR6
Mycth_2305218,SLP1
Mycth_2305224,SKY1
Mycth_2305231,SEC15
Mycth_2305251,
Mycth_2305258,FRA1
Mycth_2305259,
Mycth_2305262,TIP41
Mycth_2305264,IPL1
Mycth_2305265,ATP23
Mycth_2305269,PRO1
Mycth_2305285,ARL1
Mycth_2305288,
Mycth_2305292,NUT2
Mycth_2305293,
Mycth_2305305,
Mycth_2305315,KNS1
Mycth_2305316,
Mycth_2305317,TRZ1
Mycth_2305327,
Mycth_2305328,PDE1
Mycth_2305331,YOR093C
Mycth_2305333,
Mycth_2305336,
Mycth_2305337,VAM7
Mycth_2305340,BIM1
Mycth_2305342,
Mycth_2305345,
Mycth_2305349,
Mycth_2305350,
Mycth_2305356,SMD2
Mycth_2305357,
Mycth_2305366,
Mycth_2305371,AKR1
Mycth_2305375,GNT1
Mycth_2305377,BAR1
Mycth_2305379,
Mycth_2305381,
Mycth_2305382,
Mycth_2305389,
Mycth_2305390,
Mycth_2305394,
Mycth_2305395,STB5
Mycth_2305398,
Mycth_2305399,TNA1
Mycth_2305401,
Mycth_2305403,SLN1
Mycth_2305406,MET30
Mycth_2305407,
Mycth_2305413,
Mycth_2305415,
Mycth_2305417,
Mycth_2305418,
Mycth_2305420,
Mycth_2305421,
Mycth_2305422,
Mycth_2305424,
Mycth_2305427,
Mycth_2305429,MET30
Mycth_2305433,SFC1
Mycth_2305436,
Mycth_2305438,
Mycth_2305439,VPS1
Mycth_2305442,
Mycth_2305443,
Mycth_2305447,
Mycth_2305448,
Mycth_2305452,
Mycth_2305453,CPS1
Mycth_2305454,
Mycth_2305455,
Mycth_2305456,
Mycth_2305458,ROT2
Mycth_2305460,
Mycth_2305461,
Mycth_2305464,
Mycth_2305468,GCY1
Mycth_2305470,
Mycth_2305498,
Mycth_2305501,
Mycth_2305504,
Mycth_2305506,
Mycth_2305507,FIP1
Mycth_2305509,NUP49
Mycth_2305512,
Mycth_2305513,
Mycth_2305515,SEC7
Mycth_2305519,
Mycth_2305522,ASG1
Mycth_2305529,SER3
Mycth_2305531,
Mycth_2305543,
Mycth_2305546,
Mycth_2305551,CAT8
Mycth_2305555,
Mycth_2305556,YKR023W
Mycth_2305566,
Mycth_2305568,
Mycth_2305570,
Mycth_2305573,
Mycth_2305575,MDH1
Mycth_2305576,SPF1
Mycth_2305582,
Mycth_2305584,
Mycth_2305586,YOR246C
Mycth_2305589,
Mycth_2305590,MUP1
Mycth_2305591,BOS1
Mycth_2305592,THI80
Mycth_2305594,
Mycth_2305597,MIA40
Mycth_2305598,
Mycth_2305599,
Mycth_2305600,
Mycth_2305608,
Mycth_2305611,
Mycth_2305613,YDR248C
Mycth_2305614,BAG7
Mycth_2305618,
Mycth_2305619,
Mycth_2305621,
Mycth_2305625,YOR246C
Mycth_2305628,
Mycth_2305631,
Mycth_2305633,BNA4
Mycth_2305635,
Mycth_2305637,
Mycth_2305640,
Mycth_2305642,FEN2
Mycth_2305652,
Mycth_2305657,
Mycth_2305667,EMW1
Mycth_2305668,SYH1
Mycth_2305669,
Mycth_2305675,
Mycth_2305679,
Mycth_2305680,SWI6
Mycth_2305681,MET8
Mycth_2305684,PEP7
Mycth_2305685,
Mycth_2305688,CHK1
Mycth_2305689,
Mycth_2305695,YPR003C
Mycth_2305697,
Mycth_2305708,
Mycth_2305709,
Mycth_2305715,
Mycth_2305716,
Mycth_2305718,
Mycth_2305722,
Mycth_2305724,
Mycth_2305728,YOR246C
Mycth_2305732,
Mycth_2305738,
Mycth_2305739,
Mycth_2305741,
Mycth_2305742,ILV3
Mycth_2305743,
Mycth_2305746,
Mycth_2305747,CYT2
Mycth_2305754,ENA2
Mycth_2305757,
Mycth_2305759,
Mycth_2305769,
Mycth_2305770,
Mycth_2305771,
Mycth_2305783,IMA5
Mycth_2305791,
Mycth_2305792,KES1
Mycth_2305794,DLD1
Mycth_2305795,HXT2
Mycth_2305804,
Mycth_2305805,
Mycth_2305806,
Mycth_2305807,
Mycth_2305808,
Mycth_2305811,AAP1
Mycth_2305813,
Mycth_2305814,
Mycth_2305819,
Mycth_2305828,VPS13
Mycth_2305838,
Mycth_2305841,
Mycth_2305843,
Mycth_2305846,PAC1
Mycth_2305849,STU2
Mycth_2305857,
Mycth_2305858,
Mycth_2305861,CCC1
Mycth_2305865,RIM20
Mycth_2305868,
Mycth_2305870,SFA1
Mycth_2305878,
Mycth_2305882,
Mycth_2305886,
Mycth_2305890,
Mycth_2305891,
Mycth_2305903,CUE3
Mycth_2305912,
Mycth_2305924,UTP6
Mycth_2305926,
Mycth_2305929,
Mycth_2305931,IMG2
Mycth_2305937,VPS41
Mycth_2305943,
Mycth_2305949,
Mycth_2305950,
Mycth_2305952,
Mycth_2305956,
Mycth_2305962,TPO3
Mycth_2305964,
Mycth_2305966,
Mycth_2305972,SAP190
Mycth_2305976,TPO1
Mycth_2305977,CDA1
Mycth_2305978,
Mycth_2305979,
Mycth_2305981,
Mycth_2305985,YDL114W
Mycth_2305988,CSR1
Mycth_2305992,
Mycth_2305993,
Mycth_2306000,YPS3
Mycth_2306004,
Mycth_2306006,
Mycth_2306007,YLR126C
Mycth_2306018,
Mycth_2306019,AIM1
Mycth_2306020,
Mycth_2306025,
Mycth_2306027,
Mycth_2306028,FRE2
Mycth_2306029,YDR341C
Mycth_2306031,
Mycth_2306032,
Mycth_2306033,
Mycth_2306035,SSM4
Mycth_2306036,
Mycth_2306038,
Mycth_2306041,
Mycth_2306042,
Mycth_2306043,
Mycth_2306044,
Mycth_2306045,
Mycth_2306048,
Mycth_2306052,ECM14
Mycth_2306054,
Mycth_2306056,
Mycth_2306057,
Mycth_2306062,
Mycth_2306063,
Mycth_2306064,
Mycth_2306068,
Mycth_2306070,PUS1
Mycth_2306072,
Mycth_2306078,
Mycth_2306081,RIO1
Mycth_2306082,ATG17
Mycth_2306085,YIM1
Mycth_2306087,GIP2
Mycth_2306093,RSN1
Mycth_2306097,
Mycth_2306098,
Mycth_2306100,
Mycth_2306101,
Mycth_2306103,PCL7
Mycth_2306107,YFR006W
Mycth_2306112,
Mycth_2306113,
Mycth_2306119,
Mycth_2306121,
Mycth_2306123,YNL247W
Mycth_2306125,
Mycth_2306127,
Mycth_2306128,
Mycth_2306135,STL1
Mycth_2306136,GRE2
Mycth_2306137,CDC4
Mycth_2306141,PRE9
Mycth_2306143,BYE1
Mycth_2306147,MED7
Mycth_2306148,
Mycth_2306149,
Mycth_2306150,
Mycth_2306154,
Mycth_2306155,
Mycth_2306157,DNM1
Mycth_2306158,PSA1
Mycth_2306161,YPS6
Mycth_2306164,
Mycth_2306173,
Mycth_2306177,DUG2
Mycth_2306178,
Mycth_2306180,JLP1
Mycth_2306182,
Mycth_2306185,
Mycth_2306196,
Mycth_2306198,
Mycth_2306200,
Mycth_2306203,
Mycth_2306208,
Mycth_2306209,
Mycth_2306212,DIT2
Mycth_2306214,
Mycth_2306215,
Mycth_2306216,
Mycth_2306218,
Mycth_2306229,KIC1
Mycth_2306233,
Mycth_2306234,
Mycth_2306242,PCL1
Mycth_2306243,
Mycth_2306244,CDC28
Mycth_2306246,
Mycth_2306248,
Mycth_2306252,
Mycth_2306253,SWF1
Mycth_2306254,YDR336W
Mycth_2306255,
Mycth_2306257,
Mycth_2306260,AHA1
Mycth_2306267,
Mycth_2306273,NCR1
Mycth_2306274,
Mycth_2306275,"DUR1,2"
Mycth_2306276,ZDS1
Mycth_2306279,
Mycth_2306283,COQ5
Mycth_2306286,
Mycth_2306290,UFD4
Mycth_2306295,
Mycth_2306297,SEC3
Mycth_2306298,ADH4
Mycth_2306300,MET10
Mycth_2306302,
Mycth_2306305,
Mycth_2306309,
Mycth_2306314,MET22
Mycth_2306316,MRPL6
Mycth_2306320,
Mycth_2306323,NMA1
Mycth_2306334,
Mycth_2306339,KRS1
Mycth_2306344,YOL075C
Mycth_2306347,
Mycth_2306355,UBP5
Mycth_2306357,FAA1
Mycth_2306364,
Mycth_2306365,
Mycth_2306367,
Mycth_2306375,
Mycth_2306377,LSB5
Mycth_2306381,RSP5
Mycth_2306385,CCT5
Mycth_2306388,HBS1
Mycth_2306396,
Mycth_2306401,YSC84
Mycth_2306407,AGE2
Mycth_2306410,RSC9
Mycth_2306416,STE20
Mycth_2306421,SCP160
Mycth_2306422,
Mycth_2306426,MEU1
Mycth_2306429,ENP2
Mycth_2306433,
Mycth_2306437,ALT1
Mycth_2306439,RPN7
Mycth_2306440,ABD1
Mycth_2306441,GEM1
Mycth_2306444,RSA4
Mycth_2306452,ROD1
Mycth_2306456,SLM1
Mycth_2306461,
Mycth_2306462,
Mycth_2306463,
Mycth_2306466,
Mycth_2306472,
Mycth_2306473,
Mycth_2306475,HOM6
Mycth_2306477,TRM8
Mycth_2306484,
Mycth_2306485,
Mycth_2306486,
Mycth_2306488,
Mycth_2306489,VCX1
Mycth_2306491,AZF1
Mycth_2306494,
Mycth_2306496,TFA2
Mycth_2306503,PDB1
Mycth_2306507,YHK8
Mycth_2306512,ERT1
Mycth_2306514,FMP52
Mycth_2306516,TSR2
Mycth_2306518,DOS2
Mycth_2306522,YAP1
Mycth_2306523,
Mycth_2306528,YBR062C
Mycth_2306532,
Mycth_2306539,UTP14
Mycth_2306540,RIB3
Mycth_2306542,COQ3
Mycth_2306544,
Mycth_2306548,
Mycth_2306552,
Mycth_2306553,BCS1
Mycth_2306562,RTT107
Mycth_2306564,MDM1
Mycth_2306567,NPL3
Mycth_2306581,RAD10
Mycth_2306584,RIB2
Mycth_2306585,CAJ1
Mycth_2306586,
Mycth_2306588,DSE4
Mycth_2306594,PSA1
Mycth_2306596,RAM1
Mycth_2306599,
Mycth_2306607,ETP1
Mycth_2306608,SCT1
Mycth_2306610,APD1
Mycth_2306612,
Mycth_2306613,
Mycth_2306615,
Mycth_2306619,
Mycth_2306621,
Mycth_2306627,DAL81
Mycth_2306629,VBA5
Mycth_2306632,
Mycth_2306639,DBF4
Mycth_2306649,ATG12
Mycth_2306650,ECM31
Mycth_2306658,
Mycth_2306662,
Mycth_2306666,
Mycth_2306669,
Mycth_2306673,
Mycth_2306674,YDR374C
Mycth_2306681,GPI18
Mycth_2306684,
Mycth_2306691,HIR1
Mycth_2306697,MAP2
Mycth_2306702,
Mycth_2306706,TRM7
Mycth_2306707,MAK5
Mycth_2306708,
Mycth_2306709,CAB3
Mycth_2306711,
Mycth_2306712,
Mycth_2306713,
Mycth_2306714,
Mycth_2306716,
