Geneid,Chr,Start,End,Strand,Length
NCU16348,NC_026501.1,2100119,2100880,+,762
NCU01898,NC_026501.1,2102000,2104394,+,2395
NCU01897,NC_026501.1,2105454,2107502,-,2049
NCU01896,NC_026501.1,2108944,2112661,-,3718
NCU01895,NC_026501.1,2113962,2118659,+,4698
NCU01894,NC_026501.1,2119037,2120964,+,1928
NCU01893,NC_026501.1,2121862,2125669,-,3808
NCU01891,NC_026501.1,2128881,2130178,-,1298
NCU14013,NC_026501.1,2132738,2133742,+,1005
NCU01889,NC_026501.1,2135574,2138080,+,2507
NCU01888,NC_026501.1,2138159,2142235,-,4077
NCU01886,NC_026501.1,2142230,2146277,-,4048
NCU10570,NC_026501.1,2148869,2150578,-,1710
NCU01884,NC_026501.1,2152174,2155921,-,3748
NCU01883,NC_026501.1,2156300,2159194,+,2895
NCU01882,NC_026501.1,2159810,2162905,-,3096
NCU16349,NC_026501.1,2166496,2167240,+,745
NCU01881,NC_026501.1,2167484,2171553,-,4070
NCU01880,NC_026501.1,2172002,2173444,-,1443
NCU01879,NC_026501.1,2173855,2176291,-,2437
NCU01878,NC_026501.1,2176912,2181105,+,4194
NCU01877,NC_026501.1,2181255,2182178,-,924
NCU01876,NC_026501.1,2182903,2183504,+,602
NCU01875,NC_026501.1,2185114,2185510,+,397
NCU01874,NC_026501.1,2186207,2187375,+,1169
NCU16350,NC_026501.1,2189357,2190409,-,1053
NCU01873,NC_026501.1,2190761,2194310,-,3550
NCU01872,NC_026501.1,2194873,2195818,-,946
NCU01871,NC_026501.1,2195247,2199383,+,4137
NCU01870,NC_026501.1,2199566,2201526,+,1961
NCU01869,NC_026501.1,2202126,2203398,+,1273
NCU01868,NC_026501.1,2203777,2206081,-,2305
NCU01867,NC_026501.1,2206690,2207912,-,1223
NCU01866,NC_026501.1,2209870,2211984,+,2115
NCU01865,NC_026501.1,2212166,2214400,+,2235
NCU14014,NC_026501.1,2215025,2215728,-,704
NCU15018,NC_026501.1,2216452,2216522,+,71
NCU16352,NC_026501.1,2219336,2220495,-,1160
NCU01863,NC_026501.1,2222205,2223003,+,799
NCU01862,NC_026501.1,2223366,2226430,+,3065
NCU01861,NC_026501.1,2226728,2228146,-,1419
NCU01860,NC_026501.1,2230997,2232628,-,1632
NCU01859,NC_026501.1,2233083,2235079,-,1997
NCU01858,NC_026501.1,2235195,2236878,+,1684
NCU01857,NC_026501.1,2236949,2241214,+,4266
NCU01856,NC_026501.1,2241564,2244540,-,2977
NCU16353,NC_026501.1,2246768,2247766,-,999
NCU01855,NC_026501.1,2248780,2250631,-,1852
NCU01854,NC_026501.1,2250830,2253705,+,2876
NCU01853,NC_026501.1,2256727,2259390,+,2664
NCU01852,NC_026501.1,2260483,2261849,+,1367
NCU01851,NC_026501.1,2261932,2263002,-,1071
NCU01850,NC_026501.1,2263267,2265353,+,2087
NCU01849,NC_026501.1,2265841,2267170,-,1330
NCU01848,NC_026501.1,2269950,2270613,+,664
NCU15019,NC_026501.1,2271375,2271466,+,92
NCU09970,NC_026501.1,2345343,2346397,-,1055
NCU09971,NC_026501.1,2345973,2348152,+,2180
NCU15020,NC_026501.1,2348306,2348397,-,92
NCU09972,NC_026501.1,2348752,2350505,-,1754
NCU09973,NC_026501.1,2350963,2351903,+,941
NCU09974,NC_026501.1,2351882,2355562,-,3681
NCU09975,NC_026501.1,2355741,2360895,+,5155
NCU09976,NC_026501.1,2361425,2362324,+,900
NCU09977,NC_026501.1,2362386,2363874,-,1489
NCU09978,NC_026501.1,2364182,2366871,+,2690
NCU15021,NC_026501.1,2367533,2367622,+,90
NCU09980,NC_026501.1,2368589,2371762,+,3174
NCU09981,NC_026501.1,2374776,2375822,+,1047
NCU09982,NC_026501.1,2378823,2381643,-,2821
NCU02463,NC_026501.1,2404602,2406431,+,1830
NCU02464,NC_026501.1,2406529,2409185,-,2657
NCU02465,NC_026501.1,2410143,2410376,-,234
NCU02466,NC_026501.1,2410202,2413179,+,2978
NCU02467,NC_026501.1,2413140,2414851,-,1712
NCU02468,NC_026501.1,2416512,2419501,+,2990
NCU02470,NC_026501.1,2419527,2422605,-,3079
NCU16357,NC_026501.1,2426077,2427035,+,959
NCU02472,NC_026501.1,2428436,2430395,-,1960
NCU02473,NC_026501.1,2430602,2432745,+,2144
NCU02474,NC_026501.1,2432597,2433504,-,908
NCU02475,NC_026501.1,2434400,2438850,+,4451
NCU02476,NC_026501.1,2438853,2440919,-,2067
NCU02477,NC_026501.1,2441130,2443083,+,1954
NCU15022,NC_026501.1,2443470,2443558,-,89
NCU02478,NC_026501.1,2443729,2451821,-,8093
NCU02479,NC_026501.1,2455959,2458205,-,2247
NCU02480,NC_026501.1,2459192,2460808,+,1617
NCU02481,NC_026501.1,2460652,2463537,-,2886
NCU02482,NC_026501.1,2463840,2466909,+,3070
NCU02483,NC_026501.1,2470348,2471203,+,856
NCU02485,NC_026501.1,2478016,2480713,+,2698
NCU02486,NC_026501.1,2481601,2483494,+,1894
NCU02487,NC_026501.1,2485268,2487530,+,2263
NCU02488,NC_026501.1,2488912,2489846,-,935
NCU10933,NC_026501.1,2491512,2493284,+,1773
NCU10932,NC_026501.1,2493771,2495089,+,1319
NCU02490,NC_026501.1,2496519,2498642,+,2124
NCU15023,NC_026501.1,2498527,2498598,+,72
NCU02491,NC_026501.1,2498743,2500529,-,1787
NCU02492,NC_026501.1,2501529,2503493,+,1965
NCU02493,NC_026501.1,2503870,2505639,+,1770
NCU02494,NC_026501.1,2505640,2513839,-,8200
NCU02495,NC_026501.1,2514112,2516400,-,2289
NCU02496,NC_026501.1,2516949,2520783,-,3835
NCU02497,NC_026501.1,2522642,2526100,+,3459
NCU02498,NC_026501.1,2526032,2529818,-,3787
NCU02499,NC_026501.1,2530285,2531589,+,1305
NCU02500,NC_026501.1,2531832,2533997,-,2166
NCU02501,NC_026501.1,2534742,2535894,-,1153
NCU02502,NC_026501.1,2536364,2538927,+,2564
NCU15024,NC_026501.1,2539204,2539289,-,86
NCU02503,NC_026501.1,2540579,2541400,+,822
NCU02504,NC_026501.1,2541769,2543356,-,1588
NCU02505,NC_026501.1,2545011,2550588,-,5578
NCU02507,NC_026501.1,2554168,2555733,-,1566
NCU02508,NC_026501.1,2555937,2557263,-,1327
NCU02509,NC_026501.1,2557523,2559159,+,1637
NCU02510,NC_026501.1,2559127,2565478,-,6352
NCU02511,NC_026501.1,2565685,2568925,+,3241
NCU02512,NC_026501.1,2568988,2571916,-,2929
NCU02513,NC_026501.1,2577476,2579423,-,1948
NCU02514,NC_026501.1,2579582,2582985,-,3404
NCU16361,NC_026501.1,2583084,2584420,-,1337
NCU02515,NC_026501.1,2584409,2587786,+,3378
NCU02516,NC_026501.1,2588108,2589496,+,1389
NCU16362,NC_026501.1,2589620,2590607,-,988
NCU02517,NC_026501.1,2591968,2592428,-,461
NCU11237,NC_026501.1,2592902,2593432,+,531
NCU11236,NC_026501.1,2593666,2594586,+,921
NCU02519,NC_026501.1,2594678,2597336,-,2659
NCU02520,NC_026501.1,2598003,2599740,+,1738
NCU02521,NC_026501.1,2602779,2605015,+,2237
NCU02522,NC_026501.1,2606595,2608686,+,2092
NCU02523,NC_026501.1,2609000,2610704,+,1705
NCU02524,NC_026501.1,2614347,2620811,+,6465
NCU02525,NC_026501.1,2621038,2624820,+,3783
NCU02526,NC_026501.1,2626166,2628406,-,2241
NCU16363,NC_026501.1,2630647,2631219,+,573
NCU02527,NC_026501.1,2633072,2635998,-,2927
NCU02528,NC_026501.1,2636064,2637873,-,1810
NCU02529,NC_026501.1,2638092,2639229,+,1138
NCU02530,NC_026501.1,2639075,2640013,-,939
NCU02531,NC_026501.1,2640448,2644086,-,3639
NCU02532,NC_026501.1,2644323,2646336,+,2014
NCU02533,NC_026501.1,2646340,2648036,-,1697
NCU02534,NC_026501.1,2648817,2651186,+,2370
NCU02535,NC_026501.1,2651611,2653212,-,1602
NCU02536,NC_026501.1,2654272,2656311,-,2040
NCU16364,NC_026501.1,2656743,2657727,+,985
NCU11235,NC_026501.1,2658016,2662124,+,4109
NCU11234,NC_026501.1,2662252,2664008,+,1757
NCU02538,NC_026501.1,2662336,2665220,-,2885
NCU02539,NC_026501.1,2665512,2669186,+,3675
NCU02540,NC_026501.1,2669068,2671170,-,2103
NCU02541,NC_026501.1,2671441,2673843,-,2403
NCU02542,NC_026501.1,2674481,2678357,+,3877
NCU02543,NC_026501.1,2678388,2680013,-,1626
NCU02544,NC_026501.1,2680650,2686310,+,5661
NCU02545,NC_026501.1,2684821,2686339,-,1519
NCU02546,NC_026501.1,2686486,2689633,+,3148
NCU02547,NC_026501.1,2690786,2692271,+,1486
NCU02548,NC_026501.1,2692143,2693916,-,1774
NCU02549,NC_026501.1,2694359,2696665,-,2307
NCU02550,NC_026501.1,2696950,2701052,+,4103
NCU15025,NC_026501.1,2701169,2701242,+,74
NCU16366,NC_026501.1,2702523,2703544,-,1022
NCU02552,NC_026501.1,2703893,2706847,+,2955
NCU02553,NC_026501.1,2706773,2708439,-,1667
NCU02554,NC_026501.1,2708640,2714362,+,5723
NCU02555,NC_026501.1,2712218,2716331,-,4114
NCU16367,NC_026501.1,2716650,2717982,-,1333
NCU16368,NC_026501.1,2718169,2720161,-,1993
NCU02556,NC_026501.1,2721421,2726005,+,4585
NCU02558,NC_026501.1,2731196,2734234,+,3039
NCU02559,NC_026501.1,2734298,2735545,-,1248
NCU02560,NC_026501.1,2735732,2737440,+,1709
NCU02561,NC_026501.1,2737568,2739710,+,2143
NCU02562,NC_026501.1,2741625,2743164,+,1540
NCU02563,NC_026501.1,2744046,2745857,+,1812
NCU02564,NC_026501.1,2745710,2747803,-,2094
NCU02565,NC_026501.1,2747997,2750111,+,2115
NCU02566,NC_026501.1,2749987,2754882,-,4896
NCU02567,NC_026501.1,2754231,2756126,+,1896
NCU02568,NC_026501.1,2756023,2757686,-,1664
NCU10788,NC_026501.1,2757732,2760497,-,2766
NCU10789,NC_026501.1,2760829,2764207,-,3379
NCU02570,NC_026501.1,2764486,2766052,+,1567
NCU02571,NC_026501.1,2765425,2768346,-,2922
NCU02572,NC_026501.1,2768528,2773025,+,4498
NCU02573,NC_026501.1,2774601,2777289,-,2689
NCU02574,NC_026501.1,2777124,2777881,+,758
NCU02575,NC_026501.1,2779878,2780835,+,958
NCU02576,NC_026501.1,2781582,2786433,+,4852
NCU02577,NC_026501.1,2786485,2788548,-,2064
NCU02578,NC_026501.1,2788725,2794724,-,6000
NCU02579,NC_026501.1,2795127,2796651,-,1525
NCU02580,NC_026501.1,2798544,2801136,+,2593
NCU02582,NC_026501.1,2804910,2808507,+,3598
NCU02583,NC_026501.1,2808952,2813624,+,4673
NCU02584,NC_026501.1,2815838,2817930,+,2093
NCU02585,NC_026501.1,2817562,2820979,-,3418
NCU02586,NC_026501.1,2822145,2825776,+,3632
NCU02587,NC_026501.1,2825694,2827304,-,1611
NCU02588,NC_026501.1,2828051,2829411,+,1361
NCU02589,NC_026501.1,2829341,2831918,-,2578
NCU02590,NC_026501.1,2832602,2836777,-,4176
NCU02591,NC_026501.1,2837782,2840562,-,2781
NCU02592,NC_026501.1,2842091,2846420,+,4330
NCU15026,NC_026501.1,2846627,2846722,+,96
NCU02593,NC_026501.1,2846892,2848053,-,1162
NCU02594,NC_026501.1,2849644,2854124,-,4481
NCU02595,NC_026501.1,2854655,2855872,-,1218
NCU02596,NC_026501.1,2857079,2858294,+,1216
NCU02597,NC_026501.1,2858851,2860711,+,1861
NCU02598,NC_026501.1,2861079,2862253,-,1175
NCU02599,NC_026501.1,2864237,2866038,+,1802
NCU02600,NC_026501.1,2865990,2868267,-,2278
NCU02601,NC_026501.1,2868281,2870480,-,2200
NCU02602,NC_026501.1,2870824,2871785,+,962
NCU02603,NC_026501.1,2871582,2873288,-,1707
NCU02604,NC_026501.1,2873528,2877305,-,3778
NCU02605,NC_026501.1,2877517,2878864,+,1348
NCU02606,NC_026501.1,2882289,2886659,+,4371
NCU02607,NC_026501.1,2887785,2888638,+,854
NCU02608,NC_026501.1,2888909,2890466,+,1558
NCU02609,NC_026501.1,2898039,2902528,+,4490
NCU02610,NC_026501.1,2903002,2905374,-,2373
NCU02611,NC_026501.1,2906139,2909181,+,3043
NCU02612,NC_026501.1,2909606,2913995,+,4390
NCU02613,NC_026501.1,2916447,2919682,+,3236
NCU02614,NC_026501.1,2919734,2921444,-,1711
NCU02615,NC_026501.1,2922087,2925211,-,3125
NCU02616,NC_026501.1,2925665,2928395,-,2731
NCU02617,NC_026501.1,2928615,2932214,+,3600
NCU02618,NC_026501.1,2932448,2935552,+,3105
NCU02619,NC_026501.1,2936374,2939171,-,2798
NCU02620,NC_026501.1,2940203,2942854,+,2652
NCU02621,NC_026501.1,2942854,2946733,-,3880
NCU02622,NC_026501.1,2950845,2952482,+,1638
NCU02623,NC_026501.1,2954259,2956562,+,2304
NCU02624,NC_026501.1,2956871,2959489,-,2619
NCU02625,NC_026501.1,2960589,2964470,-,3882
NCU02626,NC_026501.1,2966608,2971973,-,5366
NCU02627,NC_026501.1,2975173,2977599,-,2427
NCU02628,NC_026501.1,2980999,2985604,+,4606
NCU02629,NC_026501.1,2986087,2988883,-,2797
NCU02630,NC_026501.1,2990148,2993018,-,2871
NCU02631,NC_026501.1,2994255,2996084,+,1830
NCU02632,NC_026501.1,2996279,3000830,+,4552
NCU02633,NC_026501.1,3000744,3002757,-,2014
NCU02634,NC_026501.1,3002984,3005024,-,2041
NCU02635,NC_026501.1,3005453,3007897,+,2445
NCU02636,NC_026501.1,3008027,3009803,-,1777
NCU02637,NC_026501.1,3010082,3014050,-,3969
NCU02638,NC_026501.1,3015351,3016692,+,1342
NCU14015,NC_026501.1,3021034,3021851,-,818
NCU02639,NC_026501.1,3021493,3024070,-,2578
NCU02640,NC_026501.1,3024285,3025255,+,971
NCU02641,NC_026501.1,3025590,3027825,+,2236
NCU14016,NC_026501.1,3038292,3040053,+,1762
NCU02643,NC_026501.1,3040640,3041703,-,1064
NCU02644,NC_026501.1,3043982,3047942,+,3961
NCU10075,NC_026501.1,3049615,3054129,-,4515
NCU10076,NC_026501.1,3053216,3053755,+,540
NCU02648,NC_026501.1,3057737,3059751,-,2015
NCU02650,NC_026501.1,3065520,3067876,+,2357
NCU02651,NC_026501.1,3068063,3070302,+,2240
NCU02652,NC_026501.1,3070425,3072061,-,1637
NCU02653,NC_026501.1,3072561,3074314,-,1754
NCU02654,NC_026501.1,3075202,3076628,+,1427
NCU02655,NC_026501.1,3078323,3080970,-,2648
NCU02656,NC_026501.1,3085699,3089949,-,4251
NCU02657,NC_026501.1,3091094,3094485,-,3392
NCU02658,NC_026501.1,3095298,3096854,+,1557
NCU02659,NC_026501.1,3096765,3098503,-,1739
NCU02660,NC_026501.1,3098833,3100365,-,1533
NCU02661,NC_026501.1,3100902,3103046,+,2145
NCU16370,NC_026501.1,3105794,3108613,-,2820
NCU02663,NC_026501.1,3109256,3111894,+,2639
NCU02664,NC_026501.1,3115606,3119297,+,3692
NCU02665,NC_026501.1,3122022,3124887,-,2866
NCU02666,NC_026501.1,3125823,3129123,-,3301
NCU16371,NC_026501.1,3129000,3129727,-,728
NCU02668,NC_026501.1,3133197,3135871,+,2675
NCU02669,NC_026501.1,3136518,3142158,+,5641
NCU02670,NC_026501.1,3141875,3145376,-,3502
NCU02671,NC_026501.1,3145619,3148918,-,3300
NCU14017,NC_026501.1,3149600,3150400,-,801
NCU02672,NC_026501.1,3151075,3151654,+,580
NCU02673,NC_026501.1,3154147,3154899,-,753
NCU16372,NC_026501.1,3155770,3156954,+,1185
NCU02674,NC_026501.1,3162738,3165508,-,2771
NCU02675,NC_026501.1,3165716,3167231,+,1516
NCU02676,NC_026501.1,3165732,3169629,-,3898
NCU02677,NC_026501.1,3170235,3175788,+,5554
NCU02678,NC_026501.1,3174688,3176388,-,1701
NCU02679,NC_026501.1,3176592,3179154,+,2563
NCU02680,NC_026501.1,3179425,3182347,-,2923
NCU15027,NC_026501.1,3179453,3179523,-,71
NCU02681,NC_026501.1,3182599,3184014,+,1416
NCU02682,NC_026501.1,3184221,3185353,-,1133
NCU02683,NC_026501.1,3185465,3189144,-,3680
NCU02684,NC_026501.1,3189891,3193545,-,3655
NCU02685,NC_026501.1,3193810,3201298,-,7489
NCU02686,NC_026501.1,3202152,3204078,+,1927
NCU02687,NC_026501.1,3203981,3205677,-,1697
NCU02688,NC_026501.1,3206737,3209468,+,2732
NCU02689,NC_026501.1,3209510,3214860,-,5351
NCU02690,NC_026501.1,3215935,3218947,-,3013
NCU02691,NC_026501.1,3219450,3221190,-,1741
NCU02692,NC_026501.1,3223207,3224989,+,1783
NCU02693,NC_026501.1,3224907,3226729,-,1823
NCU02694,NC_026501.1,3227424,3229866,+,2443
NCU02695,NC_026501.1,3227560,3231661,-,4102
NCU02696,NC_026501.1,3232290,3236509,+,4220
NCU02697,NC_026501.1,3236463,3238407,-,1945
NCU02698,NC_026501.1,3238527,3239085,+,559
NCU02699,NC_026501.1,3239395,3243393,+,3999
NCU02700,NC_026501.1,3245001,3246399,+,1399
NCU02701,NC_026501.1,3246310,3249526,-,3217
NCU02702,NC_026501.1,3254835,3256821,+,1987
NCU02703,NC_026501.1,3257183,3258401,-,1219
NCU02704,NC_026501.1,3260306,3262525,-,2220
NCU02705,NC_026501.1,3262809,3264500,+,1692
NCU02706,NC_026501.1,3264331,3265855,-,1525
NCU02707,NC_026501.1,3265972,3267804,-,1833
NCU10498,NC_026501.1,3267908,3269533,+,1626
NCU10497,NC_026501.1,3269710,3272893,+,3184
NCU02710,NC_026501.1,3275532,3277660,+,2129
NCU02711,NC_026501.1,3279853,3281103,-,1251
NCU02712,NC_026501.1,3281886,3284141,+,2256
NCU02713,NC_026501.1,3284468,3286740,-,2273
NCU02716,NC_026501.1,3298324,3300889,-,2566
NCU02717,NC_026501.1,3301268,3303735,+,2468
NCU02718,NC_026501.1,3303711,3308305,-,4595
NCU02719,NC_026501.1,3309238,3310608,-,1371
NCU02720,NC_026501.1,3310985,3315832,-,4848
NCU02721,NC_026501.1,3319419,3320558,-,1140
NCU02722,NC_026501.1,3321186,3322711,+,1526
NCU02723,NC_026501.1,3323046,3326294,-,3249
NCU14018,NC_026501.1,3326617,3327330,+,714
NCU02724,NC_026501.1,3329493,3333280,+,3788
NCU02725,NC_026501.1,3333539,3337438,-,3900
NCU02726,NC_026501.1,3338154,3341886,+,3733
NCU02727,NC_026501.1,3340306,3342164,-,1859
NCU02728,NC_026501.1,3342545,3345617,-,3073
NCU02729,NC_026501.1,3345968,3348006,+,2039
NCU02730,NC_026501.1,3350821,3353730,+,2910
NCU02731,NC_026501.1,3354332,3356087,+,1756
NCU02732,NC_026501.1,3358110,3360889,+,2780
NCU02733,NC_026501.1,3360914,3362466,-,1553
NCU02734,NC_026501.1,3362942,3365624,+,2683
NCU02735,NC_026501.1,3365203,3367197,-,1995
NCU02736,NC_026501.1,3370234,3372588,+,2355
NCU02737,NC_026501.1,3371800,3374037,-,2238
NCU02738,NC_026501.1,3374702,3377115,+,2414
NCU02739,NC_026501.1,3381952,3385064,+,3113
NCU02740,NC_026501.1,3388258,3389293,+,1036
NCU02741,NC_026501.1,3390116,3391799,+,1684
NCU02742,NC_026501.1,3392278,3396765,+,4488
NCU02743,NC_026501.1,3396655,3399210,-,2556
NCU02744,NC_026501.1,3399392,3401441,+,2050
NCU02745,NC_026501.1,3401202,3404406,-,3205
NCU02746,NC_026501.1,3405419,3407805,+,2387
NCU16374,NC_026501.1,3407982,3409485,+,1504
NCU02747,NC_026501.1,3409476,3413969,-,4494
NCU02748,NC_026501.1,3415056,3417145,-,2090
NCU02749,NC_026501.1,3417523,3420109,-,2587
NCU02750,NC_026501.1,3420871,3426704,-,5834
NCU02751,NC_026501.1,3431993,3436658,+,4666
NCU02752,NC_026501.1,3437406,3442112,-,4707
NCU02753,NC_026501.1,3443089,3445401,-,2313
NCU11228,NC_026501.1,3445548,3449548,+,4001
NCU02754,NC_026501.1,3449940,3452077,+,2138
NCU02755,NC_026501.1,3451939,3454516,-,2578
NCU02757,NC_026501.1,3455917,3457947,-,2031
NCU02758,NC_026501.1,3458967,3461288,+,2322
NCU16375,NC_026501.1,3461062,3461945,+,884
NCU02759,NC_026501.1,3462914,3465377,-,2464
NCU02761,NC_026501.1,3465987,3467875,-,1889
NCU02762,NC_026501.1,3468715,3476170,-,7456
NCU09388,NC_026501.1,3495757,3499576,+,3820
NCU09387,NC_026501.1,3502631,3504624,+,1994
NCU09386,NC_026501.1,3505641,3506956,+,1316
NCU09384,NC_026501.1,3507468,3510482,+,3015
NCU09383,NC_026501.1,3510698,3512537,-,1840
NCU09382,NC_026501.1,3513355,3514840,+,1486
NCU09381,NC_026501.1,3513381,3515832,-,2452
NCU09380,NC_026501.1,3516010,3518525,+,2516
NCU09379,NC_026501.1,3519553,3520820,+,1268
NCU09378,NC_026501.1,3520676,3522296,-,1621
NCU09377,NC_026501.1,3522966,3526584,-,3619
NCU09376,NC_026501.1,3527539,3529586,+,2048
NCU09375,NC_026501.1,3530085,3531746,+,1662
NCU09374,NC_026501.1,3531755,3536460,-,4706
NCU09373,NC_026501.1,3537800,3540356,-,2557
NCU09372,NC_026501.1,3540764,3541793,-,1030
NCU09371,NC_026501.1,3543639,3545481,+,1843
NCU09370,NC_026501.1,3545195,3550304,-,5110
NCU09368,NC_026501.1,3566080,3569412,+,3333
NCU09367,NC_026501.1,3568677,3576199,-,7523
NCU09366,NC_026501.1,3577109,3578797,+,1689
NCU16376,NC_026501.1,3580269,3581364,-,1096
NCU09365,NC_026501.1,3582759,3585550,+,2792
NCU09364,NC_026501.1,3586694,3588207,+,1514
NCU10352,NC_026501.1,3588061,3589129,-,1069
NCU09363,NC_026501.1,3589485,3591557,+,2073
NCU09362,NC_026501.1,3592036,3595536,-,3501
NCU09360,NC_026501.1,3638094,3640580,+,2487
NCU09999,NC_026501.1,3664350,3668616,+,4267
NCU09998,NC_026501.1,3665778,3670893,-,5116
NCU09996,NC_026501.1,3671286,3672825,+,1540
NCU09995,NC_026501.1,3674708,3676902,+,2195
NCU09994,NC_026501.1,3677594,3680137,+,2544
NCU10058,NC_026501.1,3708802,3711805,+,3004
NCU16377,NC_026501.1,3711135,3712134,-,1000
NCU10059,NC_026501.1,3712525,3714202,+,1678
NCU08578,NC_026501.1,3730153,3734738,+,4586
NCU08579,NC_026501.1,3732144,3734816,-,2673
NCU08585,NC_026501.1,3819644,3819946,-,303
NCU09892,NC_026501.1,3972683,3974681,-,1999
NCU09894,NC_026501.1,3986887,3990628,+,3742
NCU09895,NC_026501.1,3990835,3992764,+,1930
NCU09896,NC_026501.1,3992898,3994238,+,1341
NCU09897,NC_026501.1,3993967,3996177,-,2211
NCU09898,NC_026501.1,3996483,4001318,+,4836
NCU09899,NC_026501.1,4001466,4004444,-,2979
NCU09900,NC_026501.1,4007554,4009650,-,2097
NCU10073,NC_026501.1,4040179,4043224,-,3046
NCU09802,NC_026501.1,4095695,4096940,-,1246
NCU09803,NC_026501.1,4098808,4100551,+,1744
NCU09804,NC_026501.1,4100771,4104175,+,3405
NCU09805,NC_026501.1,4104873,4108609,+,3737
NCU09806,NC_026501.1,4108777,4110357,-,1581
NCU09807,NC_026501.1,4111149,4116658,-,5510
NCU09808,NC_026501.1,4117346,4121351,-,4006
NCU09809,NC_026501.1,4121814,4122875,+,1062
NCU09810,NC_026501.1,4123070,4126293,+,3224
NCU09811,NC_026501.1,4126097,4128475,-,2379
NCU09812,NC_026501.1,4130793,4134687,+,3895
NCU09813,NC_026501.1,4135019,4136435,-,1417
NCU16378,NC_026501.1,4137114,4137994,+,881
NCU09814,NC_026501.1,4138151,4142009,+,3859
NCU16379,NC_026501.1,4142143,4142751,-,609
NCU09815,NC_026501.1,4142926,4145218,-,2293
NCU09816,NC_026501.1,4145268,4147562,-,2295
NCU09817,NC_026501.1,4148071,4150160,-,2090
NCU09818,NC_026501.1,4150992,4152444,-,1453
NCU09819,NC_026501.1,4152465,4154943,+,2479
NCU09820,NC_026501.1,4154926,4159889,-,4964
NCU09821,NC_026501.1,4160217,4162445,-,2229
NCU16380,NC_026501.1,4196188,4198145,-,1958
NCU09333,NC_026501.1,4197553,4201223,+,3671
NCU14019,NC_026501.1,4201785,4202871,+,1087
NCU09332,NC_026501.1,4202950,4206244,-,3295
NCU09331,NC_026501.1,4206965,4208009,+,1045
NCU09330,NC_026501.1,4208122,4209245,+,1124
NCU09329,NC_026501.1,4210793,4212676,-,1884
NCU09328,NC_026501.1,4216631,4218403,+,1773
NCU09327,NC_026501.1,4218767,4222717,-,3951
NCU16381,NC_026501.1,4225066,4225380,+,315
NCU09326,NC_026501.1,4225488,4227910,+,2423
NCU09325,NC_026501.1,4230174,4234281,-,4108
NCU09324,NC_026501.1,4237057,4241723,-,4667
NCU09323,NC_026501.1,4242903,4243847,-,945
NCU16382,NC_026501.1,4243946,4245499,-,1554
NCU09322,NC_026501.1,4247227,4251744,+,4518
NCU09321,NC_026501.1,4251989,4255396,-,3408
NCU09320,NC_026501.1,4256099,4258456,+,2358
NCU09319,NC_026501.1,4258279,4261511,-,3233
NCU09318,NC_026501.1,4261801,4265842,-,4042
NCU09317,NC_026501.1,4266074,4269233,+,3160
NCU09316,NC_026501.1,4272048,4276396,+,4349
NCU09315,NC_026501.1,4278717,4281906,+,3190
NCU09314,NC_026501.1,4281932,4283980,+,2049
NCU09313,NC_026501.1,4284208,4287496,-,3289
NCU09312,NC_026501.1,4287675,4289737,+,2063
NCU09311,NC_026501.1,4289897,4292334,+,2438
NCU09310,NC_026501.1,4300914,4304419,+,3506
NCU09309,NC_026501.1,4304632,4306335,+,1704
NCU09308,NC_026501.1,4306303,4308572,-,2270
NCU09307,NC_026501.1,4308746,4313017,-,4272
NCU10069,NC_026501.1,4333774,4335128,-,1355
NCU03055,NC_026501.1,4357383,4360841,+,3459
NCU10601,NC_026501.1,4362149,4362505,+,357
NCU03056,NC_026501.1,4363389,4364654,-,1266
NCU03057,NC_026501.1,4365085,4366606,-,1522
NCU03058,NC_026501.1,4367124,4371695,-,4572
NCU03059,NC_026501.1,4372602,4375705,+,3104
NCU03060,NC_026501.1,4377599,4384139,-,6541
NCU03061,NC_026501.1,4386742,4390068,+,3327
NCU03062,NC_026501.1,4391589,4395381,-,3793
NCU03063,NC_026501.1,4395595,4398319,+,2725
NCU03064,NC_026501.1,4398398,4402946,-,4549
NCU03065,NC_026501.1,4411310,4414509,+,3200
NCU03066,NC_026501.1,4414555,4416724,-,2170
NCU03067,NC_026501.1,4417208,4419689,-,2482
NCU03068,NC_026501.1,4419700,4422244,+,2545
NCU03070,NC_026501.1,4435306,4439402,+,4097
NCU03071,NC_026501.1,4442191,4448082,-,5892
